Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
20080205.29.125,Summary,2/5/08,20:03:00,3,Missouri,-,-,1,0,0,300,3.38,Butler,-,-,-,-,-,-,-,-,-,-,-,"$100,000 ",,36.63,-90.52,36.64,-90.46,1,0,125,Unmodified
20080205.47.126,Summary,2/5/08,20:05:00,3,Tennessee,-,-,1,0,0,50,2.02,Benton,-,-,-,-,-,-,-,-,-,-,-,-,,36.2,-88.08,36.22,-88.05,1,0,126,Unmodified
20080205.47.127,Summary,2/5/08,20:07:00,3,Tennessee,-,-,2,0,0,440,6.56,Benton,Houston,-,-,-,-,-,-,-,-,-,-,"$10,250,000 ",,36.25,-88.01,36.32,-87.92,1,0,127,Unmodified
20080205.47.128,Summary,2/5/08,20:10:00,3,Tennessee,-,-,1,0,0,200,31.59,Wayne,Perry,Lewis,Hickman,-,-,-,-,-,-,-,-,"$900,000 ",,35.38,-88.02,35.79,-87.38,1,0,128,Unmodified
20080205.18.129,Summary,2/5/08,20:15:00,3,Indiana,-,-,1,0,0,50,2,Greene,-,-,-,-,-,-,-,-,-,-,-,"$1,250,000 ",,39.02,-86.95,39.05,-86.93,1,0,129,Unmodified
20080205.29.130,Summary,2/5/08,20:18:00,3,Missouri,-,-,2,0,0,200,13.9,Butler,Stoddard,-,-,-,-,-,-,-,-,-,-,"$300,000 ",,36.69,-90.22,36.73,-89.97,1,0,130,Unmodified
20080205.47.131,Summary,2/5/08,20:20:00,3,Tennessee,-,-,1,0,0,50,1.37,Perry,-,-,-,-,-,-,-,-,-,-,-,-,,35.46,-87.9,35.48,-87.89,1,0,131,Unmodified
20080205.47.132,Summary,2/5/08,20:40:00,3,Tennessee,-,-,2,0,1,300,25.32,Hickman,Williamson,-,-,-,-,-,-,-,-,-,-,"$750,000 ",,35.8,-87.29,36.04,-86.94,1,0,132,Unmodified
20080205.47.133,Summary,2/5/08,22:02:00,3,Tennessee,Kentucky,-,3,22,63,880,50.32,Sumner,Trousdale,Macon,Monroe,Cumberland,-,-,-,-,-,-,-,"$27,802,000 ",,36.38,-86.34,36.78,-85.56,2,0,133,Unmodified
20080205.47.133,State,2/5/08,22:02:00,3,Tennessee,,,3,22,63,880,29.53,Sumner,Trousdale,Macon,-,-,-,-,-,-,-,-,-,"$24,101,000 ",,36.38,-86.34,36.62,-85.89,2,0,133,Unmodified
